arisa_frag,2000/8/17,2000/9/18,2000/10/9,2000/12/8,2001/1/16,2001/2/5,2001/3/19,2001/4/2,2001/5/9,2001/6/23,2001/6/29,2001/6/30,2001/7/27,2001/8/24,2001/9/28,2001/10/29,2001/11/19,2001/12/17,2002/1/14,2002/2/20,2002/3/15,2002/4/22,2002/5/20,2002/6/19,2002/7/11,2002/8/20,2002/9/11,2002/12/9,2003/1/15,2003/3/12,2003/5/5,2003/5/21,2003/6/17,2003/7/2,2003/8/14,2003/9/18,2003/10/22,2003/11/12,2003/12/16,2004/2/19,2004/3/17,2004/4/22,2004/5/19,2004/6/17,2004/7/14,2004/8/25,2004/9/22,2004/10/14,2004/11/17,2004/12/15,2005/3/16,2005/4/20,2005/5/4,2005/5/11,2005/6/14,2005/9/15,2005/10/20,2005/11/17,2006/1/18,2006/2/22,2006/3/29,2006/4/19,2006/6/20,2006/7/25,2006/8/24,2006/9/13,2006/10/15,2007/2/14,2007/4/4,2007/5/21,2007/6/15,2007/8/15,2007/9/20,2007/11/14,2007/12/17,2008/3/19,2008/4/22,2008/5/14,2008/6/18,2008/7/9,2008/8/20,2008/9/22,2008/10/20,2008/11/20,2008/12/11,2009/2/18,2009/4/23,2009/5/13,2009/6/18,2009/7/9,2009/7/10,2009/8/19,2009/9/24,2009/12/23,2010/1/28,2010/2/11,2010/3/24,2010/4/27,2010/5/17,2010/6/29,2010/7/21,
ARISA_1002.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586016,0,0,0,5.80214E-06
ARISA_1007.2,0,0,0,0,0,0.000746031,0,0.003062116,0.000574021,0,0,0,0.00149207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001694044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49335E-05
ARISA_1008.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591556,0,0,0,0,0,0,0.00101904,0.001102043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25842E-05
ARISA_1011.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555349,0,0,0,0,0,0,0.000675034,0.004270998,0,0,0,0,0,0,0.000587552,0,0,0,0.004258192,0,0,0,0,0.001770076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119972
ARISA_1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655018,0,0,0,1.17477E-05
ARISA_1014.9,0,0,0,0,0,0,0,0,0,0,0.001472072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581029,0.001111781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13355E-05
ARISA_1017.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009826364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72907E-05
ARISA_1020.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404815,0,0,0,0,0,0,0.00028501,0.000763036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04574E-05
ARISA_1023.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011318419,0,0,0.000943663,0,0,0,0,0.000583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127179
ARISA_1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007276269,0,0,0,0,0.000530025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.729E-05
ARISA_1026.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590415,0,0.000537025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11628E-05
ARISA_1030.5,0,0,0,0,0,0.002548105,0,0.001398053,0,0,0,0,0,0,0,0,0,0,0.000640029,0,0,0.001415044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94181E-05
ARISA_1035.2,0,0,0,0,0,0,0,0.000864033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005322165,0.00055602,0,0.00054402,0.002678107,0,0,0,0,0,0,0.000652022,0,0,0,0,0,0,0.001060053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872103,0,0,0,0,0.001078054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002706106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171611
ARISA_1037.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853026,0,0,0,0.000850034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767038,0,0,0,0,0,0,0,0,0,0,0,0,0.000752021,0,0.000883034,0.001781098,0,0,0,0,0.00160408,0.001005706,0,0,0,0,0,0,0.000912858,0,0.000584032,0,0,0,0,0,0.003089121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129525
ARISA_1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003105096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996452,0.00113585,0.000615017,0,0,0,0,0,0,0,0.002539127,0,0,0,0,0,0,0,0.000597562,0,0.00145508,0,0,0,0,0.000963038,0.006078237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173123
ARISA_1043.1,0,0,0,0,0,0,0,0,0,0.001679067,0,0,0,0,0.000642027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793156,0.004626461,0,0,0,0,0,0,0,0,0.001220061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002000078,0.001508059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123455
ARISA_1048.2,0,0,0.001027042,0,0.006978293,0.007240297,0.005465219,0,0,0.003273131,0,0.001440068,0,0,0.002677112,0.000592024,0.002891133,0,0.000700032,0,0,0.004028125,0,0,0.000592022,0,0,0,0,0,0,0,0,0,0,0.000588016,0,0.002013087,0,0,0,0,0,0,0.001393057,0,0,0,0,0,0.0006179,0.002225665,0,0,0,0.003123172,0,0,0,0,0.000626031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047642
ARISA_1053.2,0.004708198,0.019893716,0.008130333,0.009090373,0.005856246,0.005256216,0.006878275,0.000590022,0,0.005454218,0,0.001252059,0,0,0.002694113,0.001110044,0.003767173,0,0.000996045,0.00074603,0,0.015570483,0,0,0.004197155,0.011710468,0,0,0,0.000720027,0,0,0.005707188,0.013573434,0,0.002241061,0,0.006992301,0.00935543,0,0,0,0.008966413,0,0.004358179,0.000623022,0,0,0,0.000749033,0,0.001799346,0,0,0.00307112,0.004554251,0.009575402,0,0,0.001216065,0,0,0,0.004741223,0.004793192,0.009471841,0.000618029,0,0,0,0.008871488,0.03815245,0,0.013841595,0,0,0,0,0,0,0,0,0,0,0.003763113,0.000670024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000708037,0.002643905
ARISA_1056.1,0,0.005032181,0,0,0,0,0.001688068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788032,0,0,0,0.000681026,0,0,0.001233041,0,0,0.001239034,0,0,0,0,0,0,0.001103051,0,0.000751031,0,0,0,0,0,0,0,0,0,0.000900035,0.000775043,0.002974125,0,0,0.001209064,0,0,0,0.002869135,0.002525101,0.005319692,0,0,0.001358277,0,0.003074169,0,0,0.002110091,0,0,0,0,0,0,0,0,0,0,0.00501215,0,0,0,0,0,0,0,0,0.000647027,0,0,0,0,0,0,0,0.000408806
ARISA_1056.8,0,0,0,0,0,0,0,0,0,0,0,0.00063503,0,0,0,0,0,0,0,0,0,0.000839026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532021,0,0,0,0,0,0.000873048,0.001726066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5596E-05
ARISA_1061.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005096214,0,0,0,0,0,0,0.002580121,0.000796032,0.000579521,0,0,0,0,0.003522194,0.014383547,0.000587026,0.004763205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336979
ARISA_1064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867034,0,0.001860078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592033,0,0,0.00115705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43188E-05
ARISA_1067.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003138119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10705E-05
ARISA_1083.3,0,0,0.000551023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45567E-06
ARISA_1090.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634018,0,0,0,1.50897E-05
ARISA_1095.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0545E-05
ARISA_1110.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95064E-06
ARISA_1114.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36664E-06
ARISA_1118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593014,0,5.87143E-06
ARISA_1123.6,0,0,0,0,0,0,0,0.004574174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674035,5.19625E-05
ARISA_1127.2,0,0,0,0,0,0,0,0.001383053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001090041,0,0,0,0,0,0,0,0,0,0.00140807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001299051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39434E-05
ARISA_1130.1,0,0,0,0,0,0,0,0.001514058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801037,0.002068103,0,0,0,0,0,0,0,0,0,0,0.002788062,0.007456578,0,0.000555349,0,0.000776043,0,0,0,0,0.008530427,0.023697636,0,0,0,0,0,0,0,0,0,0.000541021,0.000677031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489162
ARISA_1134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069041,0,0,0,0,0,0,0,0,0,0.002359118,0,0,0,0,0,0,0,0,0,0,0.003161607,0.006426807,0.000830023,0.001967235,0,0.000640035,0,0,0,0,0.001296065,0,0,0,0,0,0,0,0.003683463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212212
ARISA_1137.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001819651,0.00094871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26573E-05
ARISA_1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185839,0,0,0,0,0,0,0,0,0.002262113,0.002359657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639017,0,0,7.04869E-05
ARISA_1140.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000851637,0,0.000671422,0,0,0,0,0,0,0,0.001489045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98228E-05
ARISA_1145.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001232922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22071E-05
ARISA_1149.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001287036,0,0,0,1.27429E-05
ARISA_1158.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39626E-06
ARISA_1159.7,0,0,0,0,0,0,0,0,0,0,0.00163608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61988E-05
ARISA_1163.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43583E-06
ARISA_1171.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02999E-06
ARISA_1176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841039,0,0,0,0,0,0.002816116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610021,0,0,0,0,4.82495E-05
ARISA_1181.1,0,0,0,0,0,0.006174253,0.000596024,0.024235921,0.016010576,0,0.00060103,0,0.002311109,0,0,0,0,0.002854094,0.00133806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140107,0,0.002704108,0,0.003072163,0,0,0,0.000689031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001471077,0.000635079
ARISA_1181.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665017,0,0,0,0,0,0,0,0,0.00360318,0,0,0,0,0.005634231,0,0,0.000768035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105648
ARISA_1185.8,0,0,0,0,0,0.004241174,0,0.005908225,0.0083403,0,0,0,0.002230105,0.001873075,0,0,0,0.000526017,0.000685031,0,0,0.000598019,0,0,0,0,0.001442046,0,0,0.065964507,0.002188057,0,0,0,0,0,0,0,0.032778508,0.003840192,0,0.017533701,0,0.004317229,0.001836075,0,0,0.003402153,0,0,0.004109988,0,0,0,0,0.004344239,0,0,0,0.001411075,0.024551228,0,0,0,0,0,0,0,0.01210638,0,0,0,0.003420154,0,0,0.002452096,0.128669018,0.000557024,0,0,0,0,0,0.005929243,0,0,0,0,0,0,0,0,0,0,0.001923083,0.001568069,0,0,0,0,0.000891046,0.003461753
ARISA_1186.7,0,0,0,0,0,0,0,0.000947036,0.000636023,0,0,0,0.00064503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005211198,0.001086028,0,0,0,0,0,0,0,0,0.002417121,0,0,0,0.00094605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019727849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201682
ARISA_1187.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706035,0,0,0,0,0,0,0,0,0,0,0.007711235,0.017128812,0,0.007094455,0,0.001905105,0,0,0,0,0.019772989,0,0,0,0,0,0,0,0.007726263,0,0,0,0.003511158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005330229,0.001618071,0,0,0,0,0,0.000730311
ARISA_1191,0,0,0,0,0,0,0,0,0.000596022,0,0,0,0,0.001226049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620016,0,0,0,0,0,0,0,0,0.002111106,0,0.004047162,0,0,0,0,0,0,0,0,0.004767947,0.008394279,0.001099031,0.006508087,0,0.003613199,0,0,0,0.001295069,0,0.009881937,0,0,0,0,0,0,0.001270194,0,0,0,0.003924177,0,0,0.001691066,0,0.000618027,0.00065803,0,0,0,0,0.003552146,0,0,0,0,0,0,0,0,0.000835037,0,0.006031259,0.005596246,0,0,0,0,0,0.000676595
ARISA_1192.4,0,0,0,0,0,0,0,0,0,0,0.000659032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001556164,0,0,0,0.000747041,0,0,0,0,0.005524276,0.002224562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603026,0,0,0,0,0,0.002253092,0,0,0,0,0,0,0,0,0,0,0.005057218,0.000734032,0,0,0,0,0,0.000191668
ARISA_1194.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829521,0,0,0,0,0,0,0.005872294,0.003484446,0,0,0,0,0,0,0.003714492,0,0,0,0.001596072,0,0,0,0,0.000567024,0,0,0,0,0,0.002084085,0,0,0,0,0,0,0,0,0,0,0.001364059,0,0,0,0,0,0,0.000193188
ARISA_1195.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003272768,0,0,0.000701441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68799E-05
ARISA_1197.4,0,0,0,0,0,0,0,0,0,0,0.001110054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817191,0.00359669,0,0.000679427,0,0.001709094,0,0,0,0,0,0.003714608,0,0,0,0,0,0,0,0,0,0,0.001204054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127041
ARISA_1199.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005383027,0,0.002922836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002026905,0,0,0,0.000560025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001183062,0.000119563
